Seconds,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke Rate,Glide Controller,Pitch,Roll,Stroke Detected,
15.063,3.449176,-2.098195,-7.198062,-0.4681468,0.9802119,22.75571,0.2639164,-34.27567,35.89972,0,
15.125,3.499027,-2.498509,-7.648203,-0.4681468,0.9169371,22.75571,0.2592719,-34.18309,35.86255,0,
15.188,3.548878,-2.048604,-7.898451,-0.4681468,0.8183881,22.75571,0.2546957,-34.10374,35.79339,0,
15.25,3.599485,-1.848806,-7.698558,-0.4681468,0.6721921,22.75571,0.2501878,-34.01881,35.74028,0,
15.313,3.249016,-1.898396,-7.948043,-0.4681468,0.4700148,22.75571,0.2457482,-33.91272,35.70678,0,
15.375,3.99905,-2.498509,-8.398184,-0.4681468,0.243693,22.75571,0.2413769,-33.79594,35.67478,0,
15.438,2.899302,-2.898824,-9.048219,-0.4681468,-0.01084843,22.75571,0.237074,-33.65063,35.62482,0,
15.5,2.748993,-3.198522,-9.048219,0.007202258,-0.2635536,22.75571,0.2328393,-33.51455,35.54644,0,
15.563,3.048856,-3.598118,-9.048219,0.007202258,-0.490196,22.75571,0.2286729,-33.38268,35.4209,0,
15.625,2.999004,-3.698736,-9.248112,0.007202258,-0.6605408,22.75571,0.2245748,-33.25154,35.24187,0,
15.688,2.64929,-3.598118,-9.49836,0.007202258,-0.7903062,22.75571,0.220545,-33.12953,35.01884,0,
15.75,2.199119,-3.598118,-9.698253,0.007202258,-0.8772048,22.75571,0.2165836,-33.03038,34.75967,0,
15.813,2.399279,-4.148641,-9.698253,0.007202258,-0.9230123,22.75571,0.2126904,-32.96471,34.4595,0,
15.875,2.798844,-4.498647,-9.448005,0.007202258,-0.9374886,22.75571,0.2088655,-32.92199,34.09069,0,
15.938,3.048856,-4.098332,-9.448005,0.007202258,-0.924384,22.75571,0.2051089,-32.90358,33.6158,0,
16,3.099462,-3.548528,-9.598306,0.007202258,-0.8714643,22.75571,0.2014207,-32.89964,33.05586,0,
16.063,3.149313,-3.148213,-9.398413,0.007202258,-0.7744143,22.75571,0.1978007,-32.91298,32.43889,0,
16.125,2.798844,-3.198522,-9.148165,0.007202258,-0.6568618,22.75571,0.194249,-32.95424,31.78016,0,
16.188,3.548878,-2.848516,-8.698024,0.007202258,-0.5225511,22.75571,0.1907657,-33.04687,31.05987,0,
16.25,3.548878,-2.548818,-8.248646,0.007202258,-0.3932147,22.75571,0.1873506,-33.1843,30.2677,0,
16.313,3.949199,-2.248402,-8.498131,0.007202258,-0.288573,22.75571,0.1840038,-33.35831,29.41036,0,
16.375,4.548924,-2.348302,-8.648432,0.007202258,-0.2045394,22.75571,0.1807254,-33.5501,28.50755,0,
16.438,4.798936,-2.098195,-8.698024,0.007202258,-0.129002,22.75571,0.1775152,-33.74049,27.57706,0,
16.5,4.899393,-1.4988,-8.598077,-0.4681468,-0.05777216,22.75571,0.1744416,-33.90899,26.62448,0,
16.563,4.899393,-1.448491,-8.348592,-0.4681468,0.0173377,22.75571,0.1715047,-34.05313,25.65948,0,
16.625,4.599531,-1.448491,-8.648432,-0.4681468,0.1104454,22.75571,0.1687043,-34.16643,24.70132,0,
16.688,4.249062,-1.648289,-8.598077,-0.4681468,0.1938537,22.75571,0.1660406,-34.25321,23.74861,0,
16.75,3.649336,-2.298711,-8.797971,-0.4681468,0.261742,22.75571,0.1635134,-34.31852,22.79763,0,
16.813,3.199165,-2.198812,-8.748379,-0.4681468,0.3102151,22.75571,0.1611229,-34.38609,21.80746,0,
16.875,2.899302,-1.198384,-8.398184,-0.4681468,0.3433704,22.75571,0.1588689,-34.47187,20.77754,0,
16.938,3.149313,-0.6485802,-8.498131,-0.4681468,0.347273,22.75571,0.1567516,-34.56946,19.74467,0,
17,3.499027,-1.098485,-8.748379,-0.4681468,0.3439381,22.75571,0.1547708,-34.68292,18.74266,0,
17.063,3.499027,-1.198384,-9.148165,-0.4681468,0.335454,22.75571,0.1529267,-34.79213,17.77165,0,
17.125,3.399325,-1.048176,-9.148165,-0.4681468,0.3258979,22.75571,0.1512192,-34.90519,16.84241,0,
17.188,3.649336,-1.148794,-9.148165,-0.4681468,0.3213328,22.75571,0.1496482,-35.03445,15.97584,0,
17.25,3.649336,-1.148794,-9.098573,-0.4681468,0.3339051,22.75571,0.1482139,-35.17461,15.17712,0,
17.313,3.79889,-0.8986872,-8.998627,-0.4681468,0.3576524,22.75571,0.1469162,-35.3192,14.43793,0,
17.375,3.548878,-0.9482773,-9.098573,-0.4681468,0.3945827,22.75571,0.1457551,-35.45844,13.75887,0,
17.438,3.548878,-0.3984732,-9.098573,-0.4681468,0.4407467,22.75571,0.1447305,-35.60075,13.14014,0,
17.5,3.249016,-0.4487821,-8.89868,-0.4681468,0.4781439,22.75571,0.1438426,-35.74958,12.61416,0,
17.563,3.449176,-0.4983722,-8.648432,-0.4681468,0.4948015,23.92653,0.1430913,-35.92488,12.17916,1,#5 Event Marker 
17.625,3.548878,-0.6485802,-8.698024,-0.4681468,0.4888247,26.26817,0.1424766,-36.11708,11.81723,0,
17.688,3.548878,-0.4487821,-8.797971,-0.4681468,0.4563236,26.26817,0.1419985,-36.31942,11.50521,0,
17.75,4.249062,0.04927583,-8.648432,-0.4681468,0.397403,26.26817,0.141657,-36.523,11.25147,0,
17.813,4.149359,0.000404349,-8.448539,-0.4681468,0.3222147,26.26817,0.1414521,-36.7228,11.07174,0,
17.875,3.849496,-0.1986751,-8.598077,-0.4681468,0.2407751,26.26817,0.1413838,-36.91437,10.95302,0,
17.938,3.99905,-0.8986872,-9.148165,-0.4681468,0.1591129,26.26817,0.1414521,-37.11428,10.88576,0,
18,3.699187,-0.8986872,-8.848325,-0.4681468,0.07722628,26.26817,0.141657,-37.34199,10.83628,0,
18.063,3.899348,-0.5486811,-9.098573,-0.4681468,-0.000877399,26.26817,0.1419985,-37.60223,10.79856,0,
18.125,3.649336,-1.248693,-9.248112,-0.4681468,-0.0771011,26.26817,0.1424766,-37.89667,10.79204,0,
18.188,3.349474,-0.9985862,-9.098573,-0.4681468,-0.1552778,26.26817,0.1430913,-38.2447,10.77714,0,
18.25,3.298867,-0.9482773,-9.148165,-0.4681468,-0.2372344,26.26817,0.1438426,-38.65225,10.75045,0,
18.313,3.699187,-0.6981704,-9.547951,-0.4681468,-0.3127315,26.26817,0.1447305,-39.12691,10.71876,0,
18.375,3.79889,-0.6485802,-9.448005,-0.4681468,-0.3835744,26.26817,0.1457551,-39.66021,10.71238,0,
18.438,3.548878,-0.5982713,-9.348058,-0.4681468,-0.4457137,26.26817,0.1469162,-40.23752,10.73748,0,
18.5,3.849496,-0.5982713,-9.348058,0.007202258,-0.4990979,26.26817,0.1482139,-40.8521,10.76899,0,
18.563,4.19921,-1.048176,-9.098573,0.007202258,-0.5436769,26.26817,0.1496482,-41.48158,10.81332,0,
18.625,4.599531,-1.298283,-8.89868,0.007202258,-0.5834356,26.26817,0.1512192,-42.10535,10.86887,0,
18.688,5.048947,-1.598699,-8.748379,0.007202258,-0.6182704,26.26817,0.1529267,-42.70598,10.91884,0,
18.75,5.249107,-1.948705,-8.598077,0.007202258,-0.6479901,26.26817,0.1547708,-43.27975,10.93385,0,
18.813,5.048947,-1.648289,-8.398184,0.007202258,-0.6543985,26.26817,0.1567516,-43.83662,10.90525,0,
18.875,4.849542,-1.148794,-7.848096,0.007202258,-0.6313404,26.26817,0.1588689,-44.37532,10.8533,0,
18.938,4.548924,-0.6485802,-7.598611,0.007202258,-0.5806896,26.26817,0.1611229,-44.89062,10.80766,0,
19,4.649382,-0.7987881,-7.948043,0.007202258,-0.5004099,26.26817,0.1635134,-45.38282,10.77993,0,
19.063,5.449268,-1.248693,-7.948043,0.007202258,-0.3945475,26.26817,0.1660406,-45.86396,10.74099,0,
19.125,5.399416,-1.098485,-8.148699,0.007202258,-0.2911463,26.26817,0.1687043,-46.30468,10.68514,0,
19.188,4.999096,-0.6485802,-8.398184,0.007202258,-0.2002847,26.26817,0.1715047,-46.70808,10.63144,0,
19.25,4.499073,-0.5486811,-8.348592,0.007202258,-0.1159884,26.26817,0.1744416,-47.089,10.60709,0,
19.313,4.449222,-0.5982713,-7.798505,0.007202258,-0.04028328,26.26817,0.1774469,-47.46515,10.60139,0,
19.375,3.899348,-0.3481643,-7.74815,0.007202258,0.02881827,26.26817,0.1805204,-47.847,10.59702,0,
19.438,4.149359,-0.5982713,-7.998398,0.007202258,0.1112383,26.26817,0.1836623,-48.25179,10.62208,0,
19.5,4.749084,-0.1483662,-7.848096,0.4825513,0.2089153,26.26817,0.1868725,-48.67213,10.66747,0,
19.563,4.399371,-0.1483662,-7.648203,0.4825513,0.3096637,26.26817,0.190151,-49.08279,10.77193,0,
19.625,4.649382,-0.9482773,-7.798505,0.4825513,0.4032654,26.26817,0.1934977,-49.4886,10.93224,0,
19.688,5.098798,-0.3984732,-7.548257,0.4825513,0.4874628,26.26817,0.1969128,-49.89111,11.10063,0,
19.75,5.199256,0.2490739,-7.098116,0.4825513,0.5460031,26.26817,0.2003961,-50.26741,11.30722,0,
19.813,5.848833,0.2490739,-6.898222,0.4825513,0.58059,26.26817,0.2039478,-50.59926,11.57544,0,
19.875,6.549016,0.000404349,-6.848631,0.4825513,0.5869435,24.7009,0.2075678,-50.85448,11.90263,1,#5 Event Marker 
19.938,6.598867,-0.3481643,-7.398718,0.4825513,0.5707731,21.56636,0.2112561,-51.01144,12.26433,0,
20,5.899439,-0.04846713,-7.698558,0.4825513,0.5357875,21.56636,0.2150126,-51.07785,12.65477,0,
20.063,4.798936,-0.9482773,-8.148699,0.4825513,0.4876401,21.56636,0.2188375,-51.06713,13.10195,0,
20.125,3.749039,-1.348592,-7.798505,0.4825513,0.4219837,21.56636,0.2227307,-51.01555,13.57363,0,
20.188,3.399325,-0.9985862,-7.498665,0.4825513,0.348456,21.56636,0.2266922,-50.94417,14.07269,0,
20.25,3.949199,-0.3984732,-7.348363,0.4825513,0.2826584,21.56636,0.2307219,-50.86753,14.61734,0,
20.313,4.798936,-0.6485802,-7.298009,0.4825513,0.2221729,21.56636,0.23482,-50.77893,15.22669,0,
20.375,4.949245,-1.098485,-7.798505,0.4825513,0.1706027,21.56636,0.2389864,-50.66478,15.88934,0,
20.438,4.949245,-1.848806,-8.098344,0.4825513,0.1335321,21.56636,0.2432211,-50.53238,16.58551,0,
20.5,4.798936,-1.348592,-7.798505,0.007202258,0.104534,21.56636,0.2475241,-50.38771,17.27711,0,
20.563,5.048947,-0.7484792,-7.248417,0.007202258,0.07122268,21.56636,0.2518954,-50.2245,17.97886,0,
20.625,4.749084,-1.348592,-7.44831,0.007202258,0.0332463,21.56636,0.256335,-50.02805,18.7207,0,
20.688,4.399371,-1.798497,-7.398718,0.007202258,-0.01172706,21.56636,0.2608428,-49.83223,19.46476,0,
20.75,4.349519,-1.898396,-7.198062,0.007202258,-0.06401603,21.56636,0.265419,-49.65949,20.17373,0,
20.813,4.548924,-1.398182,-6.948577,0.007202258,-0.09586553,21.56636,0.2699952,-49.50549,20.82614,0,
20.875,4.949245,-1.298283,-6.848631,0.007202258,-0.09754804,21.56636,0.2745714,-49.35111,21.42445,0,
20.938,5.098798,-1.948705,-6.648737,0.007202258,-0.07135932,21.56636,0.2791476,-49.18941,21.96597,0,
21,5.149405,-1.798497,-6.648737,0.007202258,-0.02556182,21.56636,0.2837238,-49.00687,22.41345,0,
21.063,4.949245,-1.948705,-6.798276,0.007202258,0.03762128,21.56636,0.2883683,-48.80245,22.78336,0,
21.125,5.149405,-1.798497,-7.048524,0.007202258,0.08997604,21.56636,0.2930811,-48.59135,23.06278,0,
21.188,5.298959,-1.648289,-6.898222,0.007202258,0.1113925,21.56636,0.2978622,-48.36473,23.26112,0,
21.25,5.199256,-1.198384,-6.998169,0.007202258,0.1058671,21.56636,0.3027116,-48.11716,23.40429,0,
21.313,5.249107,-1.248693,-7.498665,0.007202258,0.07541257,21.56636,0.3076293,-47.86354,23.48525,0,
21.375,4.649382,-1.248693,-7.848096,0.007202258,0.01807992,21.56636,0.3126152,-47.61288,23.49213,0,
21.438,4.19921,-1.048176,-8.098344,0.007202258,-0.07005258,21.56636,0.3176696,-47.39349,23.44032,0,
21.5,3.949199,-1.448491,-8.148699,0.007202258,-0.178905,21.56636,0.3227922,-47.22837,23.35673,0,
21.563,3.79889,-2.048604,-8.498131,0.007202258,-0.3163776,21.56636,0.3279831,-47.11644,23.22294,0,
21.625,3.699187,-2.448201,-8.797971,0.007202258,-0.4623347,21.56636,0.3332423,-47.04679,22.99082,0,
21.688,3.199165,-3.048314,-9.248112,0.007202258,-0.6125689,21.56636,0.3385698,-47.00776,22.67111,0,
21.75,3.399325,-2.948415,-9.298466,0.007202258,-0.7408335,21.56636,0.3439656,-47.00555,22.25738,0,
21.813,3.849496,-2.298711,-9.19852,0.007202258,-0.8468066,21.56636,0.3494297,-47.03859,21.75268,0,
21.875,4.399371,-1.998295,-8.998627,0.007202258,-0.9061466,21.56636,0.3549621,-47.10421,21.17118,0,
21.938,4.749084,-2.298711,-9.248112,0.007202258,-0.9264886,21.56636,0.3605628,-47.19525,20.53031,0,
22,4.599531,-2.598409,-9.398413,0.007202258,-0.8914388,21.56636,0.3662318,-47.30339,19.82267,0,
22.063,4.149359,-2.698308,-8.797971,0.007202258,-0.818587,21.56636,0.3719691,-47.43008,19.04782,0,
22.125,4.149359,-2.748616,-8.04799,0.007202258,-0.6795562,21.56636,0.3777747,-47.57666,18.19081,0,
22.188,4.749084,-1.848806,-7.898451,0.007202258,-0.4899723,21.56636,0.3836487,-47.73479,17.23422,0,
22.25,5.848833,-1.398182,-7.948043,0.007202258,-0.259404,21.56636,0.3895909,-47.87449,16.22623,0,
22.313,6.299004,-1.298283,-8.148699,0.007202258,-0.02144638,21.56636,0.3956014,-47.95763,15.20516,0,
22.375,6.149451,-0.5982713,-8.148699,0.007202258,0.2223325,21.56636,0.4016802,-47.97514,14.18112,0,
22.438,6.098844,-0.09877601,-7.74815,0.007202258,0.4163728,21.56636,0.4078273,-47.93357,13.1776,0,
22.5,5.798981,-0.04846713,-7.498665,0.007202258,0.5470986,21.56636,0.4140428,-47.82837,12.22202,0,
22.563,5.449268,-0.1483662,-7.098116,0.007202258,0.6189179,21.56636,0.4203265,-47.66256,11.32893,0,
22.625,5.149405,-0.1986751,-7.048524,0.007202258,0.6461967,19.1636,0.4266785,-47.43663,10.49538,1,#5 Event Marker 
22.688,4.949245,-0.1483662,-7.198062,0.007202258,0.639199,14.35806,0.4329622,-47.15451,9.717258,0,
22.75,4.999096,-0.2482652,-7.248417,0.007202258,0.6262472,14.35806,0.4391777,-46.84665,8.983327,0,
22.813,5.249107,0.5494898,-7.198062,0.007202258,0.6176726,14.35806,0.4453248,-46.52987,8.286575,0,
22.875,5.149405,0.59908,-7.548257,0.007202258,0.6117347,14.35806,0.4514036,-46.19863,7.64701,0,
22.938,4.999096,0.09958471,-7.74815,0.007202258,0.6047512,14.35806,0.4574141,-45.86747,7.069638,0,
23,4.999096,-0.3481643,-7.898451,0.007202258,0.5850613,14.35806,0.4633563,-45.54568,6.544612,0,
23.063,4.649382,-0.04846713,-7.898451,0.007202258,0.5507924,14.35806,0.4692302,-45.23644,6.051101,0,
23.125,3.99905,0.6989791,-8.04799,0.007202258,0.5040029,14.35806,0.4750358,-44.93848,5.605108,0,
23.188,3.849496,0.3992819,-7.898451,0.007202258,0.4467584,14.35806,0.4807732,-44.65621,5.257378,0,
23.25,3.79889,0.1491749,-7.898451,0.007202258,0.3909426,14.35806,0.4864422,-44.38081,5.004652,0,
23.313,4.298913,-0.09877601,-7.998398,0.007202258,0.3384868,14.35806,0.4920429,-44.08733,4.844674,0,
23.375,4.449222,-0.09877601,-8.04799,0.007202258,0.2913982,14.35806,0.4975753,-43.76229,4.754993,0,
23.438,4.399371,-0.1986751,-8.298238,0.007202258,0.2476348,14.35806,0.5030394,-43.41691,4.725766,0,
23.5,4.449222,-0.09877601,-8.498131,0.007202258,0.2030627,14.35806,0.5084352,-43.06742,4.758879,0,
23.563,4.399371,0.000404349,-8.598077,0.007202258,0.1395866,14.35806,0.5137627,-42.71779,4.845262,0,
23.625,4.099508,-0.2482652,-8.698024,0.007202258,0.06497942,14.35806,0.5190219,-42.36042,4.976903,0,
23.688,3.599485,-0.3984732,-8.948272,0.007202258,-0.01907154,14.35806,0.5242128,-42.00432,5.149832,0,
23.75,3.599485,-0.2985741,-9.248112,0.007202258,-0.1088145,14.35806,0.5293354,-41.6645,5.371033,0,
23.813,3.449176,-0.6981704,-9.798199,0.007202258,-0.1965078,14.35806,0.5343897,-41.35617,5.626796,0,
23.875,3.149313,-0.6981704,-9.49836,0.007202258,-0.2584356,14.35806,0.5393757,-41.11305,5.88763,0,
23.938,3.048856,-0.7987881,-9.49836,0.007202258,-0.3028943,14.35806,0.5442934,-40.94908,6.140593,0,
24,2.748993,-1.198384,-9.698253,0.007202258,-0.332112,14.35806,0.5491428,-40.86948,6.352024,0,
24.063,2.64929,-1.098485,-9.848554,0.007202258,-0.3484286,14.35806,0.5539239,-40.8853,6.508449,0,
24.125,2.548833,-1.348592,-9.898146,0.007202258,-0.3561819,14.35806,0.5586367,-40.99613,6.622218,0,
24.188,2.548833,-1.048176,-9.49836,0.007202258,-0.3676972,14.35806,0.5632812,-41.20214,6.692485,0,
24.25,3.849496,-0.4983722,-8.848325,0.007202258,-0.3752601,14.35806,0.5678574,-41.4948,6.732416,0,
24.313,4.548924,-0.4487821,-8.248646,0.007202258,-0.3751594,14.35806,0.5723653,-41.82082,6.762421,0,
24.375,4.749084,-0.1986751,-8.198291,0.007202258,-0.3676458,14.35806,0.5768049,-42.15682,6.79063,0,
24.438,5.399416,-0.2482652,-8.04799,0.007202258,-0.3569672,14.35806,0.5811762,-42.50518,6.80539,0,
24.5,6.399462,-0.7987881,-7.848096,0.007202258,-0.3433271,14.35806,0.5854791,-42.84473,6.798257,0,
24.563,6.899485,-0.9482773,-7.498665,0.007202258,-0.3309103,14.35806,0.5897138,-43.14572,6.758499,0,
24.625,6.598867,-0.6981704,-7.848096,0.007202258,-0.3239264,14.35806,0.5938802,-43.39132,6.678411,0,
24.688,5.54897,-0.8986872,-7.74815,0.007202258,-0.3225394,14.35806,0.5979783,-43.58361,6.567252,0,
24.75,4.899393,-0.9985862,-7.598611,0.007202258,-0.3088528,14.35806,0.602008,-43.7318,6.398484,0,
24.813,3.79889,-0.8483783,-7.74815,0.007202258,-0.2809319,14.35806,0.6059695,-43.85086,6.177999,0,
24.875,3.599485,-0.4487821,-7.798505,0.007202258,-0.2368055,14.35806,0.6098627,-43.96967,5.917139,0,
24.938,4.499073,-0.6981704,-8.548486,0.007202258,-0.1784859,14.35806,0.6136876,-44.0954,5.644285,0,
25,4.949245,-1.298283,-8.948272,0.007202258,-0.09989414,14.35806,0.6174442,-44.21728,5.343824,0,
25.063,4.798936,-0.3984732,-8.748379,0.007202258,-0.01700125,14.35806,0.6211324,-44.32378,4.994349,0,
25.125,4.149359,0.4495908,-8.548486,0.007202258,0.06627863,14.35806,0.6247524,-44.40794,4.634263,0,
25.188,4.249062,0.2490739,-8.448539,0.007202258,0.1460495,14.35806,0.6283041,-44.47606,4.287044,0,
25.25,3.899348,-0.2985741,-8.648432,0.007202258,0.2146146,14.35806,0.6317874,-44.51971,3.946132,0,
25.313,4.048901,-0.3481643,-8.797971,0.007202258,0.2561464,14.35806,0.6352025,-44.5558,3.598855,0,
25.375,4.599531,-0.1483662,-8.398184,0.007202258,0.2650557,14.35806,0.6385493,-44.59717,3.223995,0,
25.438,4.849542,0.348973,-8.148699,0.007202258,0.2476249,14.35806,0.6418278,-44.61992,2.84246,0,
25.5,5.149405,1.048985,-8.148699,-0.4681468,0.2041608,14.35806,0.6450379,-44.61402,2.49364,0,
25.563,4.999096,0.4495908,-8.248646,-0.4681468,0.152783,14.35806,0.6481798,-44.57349,2.222574,0,
25.625,4.999096,0.04927583,-8.648432,-0.4681468,0.1078165,14.35806,0.6512533,-44.49238,2.019688,0,
25.688,4.599531,-0.2482652,-8.298238,-0.4681468,0.07743786,14.35806,0.6542586,-44.3748,1.863493,0,
25.75,4.399371,-0.2482652,-8.198291,-0.4681468,0.05394638,14.35806,0.6571956,-44.21861,1.738554,0,
25.813,3.99905,-0.2482652,-8.298238,-0.4681468,0.04564645,14.35806,0.6600642,-44.02783,1.633001,0,
25.875,4.19921,-0.4983722,-8.198291,-0.4681468,0.04491817,14.35806,0.6628646,-43.82804,1.554621,0,
25.938,4.499073,-0.2482652,-8.098344,-0.4681468,0.0480879,14.35806,0.6655966,-43.61726,1.501229,0,
26,4.699233,-0.04846713,-8.148699,-0.4681468,0.05548115,14.35806,0.6682603,-43.40486,1.49742,0,
26.063,4.749084,-0.1986751,-8.248646,-0.4681468,0.0713968,14.35806,0.6708558,-43.2026,1.551353,0,
26.125,4.849542,0.2490739,-8.248646,-0.4681468,0.08611148,14.35806,0.6733829,-43.0342,1.648881,0,
26.188,4.449222,0.04927583,-8.298238,-0.4681468,0.1018775,14.35806,0.6757735,-42.91032,1.812203,0,
26.25,4.249062,0.09958471,-8.348592,-0.4681468,0.1188293,14.35806,0.6780275,-42.84285,2.04003,0,
26.313,4.449222,-0.09877601,-8.498131,-0.4681468,0.1371011,14.35806,0.6801448,-42.837,2.335639,0,
26.375,4.548924,-0.09877601,-9.248112,-0.4681468,0.1567904,14.35806,0.6821255,-42.89016,2.688859,0,
26.438,4.048901,-0.3481643,-9.098573,-0.4681468,0.1819655,14.35806,0.6839697,-42.99712,3.091459,0,
26.5,4.19921,-0.04846713,-9.048219,-0.4681468,0.2086815,14.35806,0.6856772,-43.15258,3.523917,0,
26.563,3.949199,-0.1483662,-9.148165,-0.4681468,0.2370048,14.35806,0.6872481,-43.35595,4.001166,0,
26.625,3.499027,-0.2482652,-9.148165,-0.4681468,0.2629522,14.35806,0.6886825,-43.6188,4.531382,0,
26.688,3.048856,0.2490739,-9.248112,-0.4681468,0.2864943,14.35806,0.6899802,-43.94435,5.090937,0,
26.75,3.048856,0.3992819,-9.148165,-0.4681468,0.3075472,14.35806,0.6911413,-44.32644,5.671151,0,
26.813,3.99905,0.04927583,-9.148165,-0.4681468,0.3199406,21.20824,0.6921659,-44.75982,6.287692,1,#5 Event Marker 
26.875,4.949245,0.849187,-8.448539,-0.4681468,0.3134772,34.90859,0.6931903,-45.20225,6.945082,0,
26.938,5.199256,0.6493889,-8.748379,-0.4681468,0.2919275,34.90859,0.6942149,-45.61456,7.681264,0,
27,5.449268,-0.1483662,-8.797971,-0.4681468,0.2450397,34.90859,0.6952394,-45.99825,8.49448,0,
27.063,5.74913,-0.6981704,-8.948272,-0.4681468,0.1685764,34.90859,0.6962639,-46.34615,9.338147,0,
27.125,5.249107,-1.048176,-8.848325,-0.4681468,0.07024906,34.90859,0.6972885,-46.66073,10.1647,0,
27.188,5.199256,-0.9482773,-8.748379,-0.4681468,-0.04621288,34.90859,0.6983129,-46.95651,10.96015,0,
27.25,4.749084,-0.5982713,-8.797971,-0.4681468,-0.177135,34.90859,0.6993375,-47.23653,11.74423,0,
27.313,4.599531,-0.3481643,-8.748379,-0.4681468,-0.3048701,34.90859,0.700362,-47.50731,12.54027,0,
27.375,4.048901,-1.248693,-8.848325,-0.4681468,-0.4218361,34.90859,0.7013865,-47.76724,13.35513,0,
27.438,3.449176,-1.698598,-8.848325,-0.4681468,-0.5203615,34.90859,0.702411,-48.03752,14.16696,0,
27.5,4.649382,-2.598409,-8.598077,0.007202258,-0.5788566,34.90859,0.7034355,-48.33478,14.96293,0,
27.563,5.399416,-2.548818,-8.948272,0.007202258,-0.5996704,34.90859,0.7044601,-48.63124,15.69327,0,
27.625,5.899439,-1.648289,-8.498131,0.007202258,-0.5891192,34.90859,0.7054846,-48.91277,16.35706,0,
27.688,6.048993,-1.648289,-8.098344,0.007202258,-0.5495469,34.90859,0.7065091,-49.15792,16.99366,0,
27.75,6.199302,-2.248402,-7.348363,0.007202258,-0.4873082,34.90859,0.7075337,-49.35622,17.594,0,
27.813,6.598867,-2.098195,-6.748684,0.007202258,-0.4127176,34.90859,0.7085581,-49.49118,18.12877,0,
27.875,6.949336,-1.898396,-6.398489,0.007202258,-0.3301227,34.90859,0.7095827,-49.5457,18.57867,0,
27.938,6.899485,-1.598699,-6.048295,0.007202258,-0.2418679,34.90859,0.7106072,-49.50309,18.96222,0,
28,5.899439,-1.54839,-6.248188,0.007202258,-0.1521718,34.90859,0.7116317,-49.35091,19.28077,0,
28.063,5.899439,-1.398182,-6.598383,0.007202258,-0.06328477,34.90859,0.7126563,-49.12638,19.53899,0,
28.125,5.94929,-1.348592,-6.548028,0.007202258,0.0126018,34.90859,0.7136807,-48.83534,19.75152,0,
28.188,5.499119,-1.298283,-6.898222,0.007202258,0.07938383,34.90859,0.7147053,-48.46522,19.92576,0,
28.25,4.749084,-0.6981704,-7.248417,0.007202258,0.1389286,34.90859,0.7157298,-48.03566,20.07251,0,
28.313,4.399371,-0.8986872,-7.398718,0.007202258,0.1951117,34.90859,0.7167543,-47.5737,20.20382,0,
28.375,3.949199,-1.248693,-7.798505,0.007202258,0.2438711,34.90859,0.7177789,-47.09625,20.30512,0,
28.438,3.649336,-1.448491,-8.148699,0.007202258,0.2871617,34.90859,0.7188033,-46.63871,20.37123,0,
28.5,3.399325,-1.898396,-8.548486,0.007202258,0.3169156,34.90859,0.7198279,-46.23154,20.38494,0,
28.563,3.048856,-1.798497,-8.89868,0.007202258,0.3212306,27.14002,0.7208524,-45.88499,20.34133,1,#5 Event Marker 
28.625,3.249016,-1.348592,-8.848325,0.007202258,0.2981716,11.60287,0.7217403,-45.60764,20.26441,0,
28.688,3.548878,-0.7987881,-8.598077,0.007202258,0.2538844,11.60287,0.7224916,-45.38792,20.17601,0,
28.75,3.949199,-1.148794,-8.448539,0.007202258,0.1945497,11.60287,0.7231063,-45.20456,20.10444,0,
28.813,3.899348,-1.198384,-8.698024,0.007202258,0.1303438,11.60287,0.7235845,-45.04156,20.02289,0,
28.875,3.699187,-0.9985862,-8.698024,0.007202258,0.079384,11.60287,0.7239259,-44.90255,19.92678,0,
28.938,4.449222,-1.748189,-8.498131,0.007202258,0.03987631,11.60287,0.7241309,-44.79025,19.83026,0,
29,4.19921,-1.798497,-8.598077,0.007202258,0.009992464,11.60287,0.7241992,-44.6667,19.7201,0,
29.063,4.19921,-1.648289,-8.698024,0.007202258,-0.008133478,11.60287,0.7241309,-44.51736,19.61422,0,
29.125,4.048901,-1.648289,-8.797971,0.007202258,-0.01622325,11.60287,0.7239259,-44.38259,19.5497,0,
29.188,3.899348,-1.598699,-8.548486,0.007202258,-0.02198245,11.60287,0.7235845,-44.28286,19.52164,0,
29.25,3.699187,-1.748189,-8.398184,0.007202258,-0.01914033,11.60287,0.7231063,-44.23353,19.49005,0,
