ECG,AcX,AcY,AcZ,Depth
1051,2.46,-5.36,-7.2,194.2
1079,2.46,-5.36,-7.06,194.2
1097,2.46,-5.36,-7.06,194.2
1069,2.46,-5.36,-7.06,194.2
1093,2.3,-5.36,-7.06,194.2
1055,2.3,-5.36,-7.06,194.2
1162,2.3,-5.36,-7.06,194.2
1117,2.3,-5.36,-7.06,194.2
1146,2.3,-5.36,-7.06,194.2
1140,2.3,-5.36,-7.06,194.2
1239,2.3,-5.22,-7.06,194.2
1129,2.3,-5.22,-6.9,194.2
1237,2.3,-5.22,-6.9,194.2
1175,2.3,-5.22,-6.9,194.4
1148,2.46,-5.22,-6.9,194.4
1160,2.46,-5.36,-6.9,194.4
1162,2.46,-5.36,-6.9,194.4
1223,2.46,-5.36,-6.9,194.4
1223,2.46,-5.36,-6.9,194.2
1312,2.3,-5.36,-6.9,194.2
1173,2.3,-5.22,-6.9,194.2
1295,2.3,-5.22,-6.9,194.2
1209,2.3,-5.22,-6.9,194.2
1331,2.3,-5.22,-6.9,194.4
1227,2.3,-5.22,-6.9,194.4
1243,2.3,-5.52,-6.9,194.4
1147,2.3,-5.52,-7.06,194.4
1154,2.3,-5.52,-7.06,194.4
1089,2.3,-5.52,-7.06,194.4
1148,2.3,-5.52,-7.06,194.4
1136,2.3,-5.06,-7.06,194.4
1046,2.3,-5.06,-7.06,194.4
1102,2.3,-5.06,-7.06,194.4
1069,2.3,-5.06,-7.06,194.4
1170,2.3,-5.06,-7.06,194.4
1117,2.3,-5.52,-7.06,194.4
1166,2.3,-5.52,-7.06,194.4
1056,2.3,-5.52,-7.06,194.4
1226,2.3,-5.52,-7.06,194.4
1098,2.3,-5.52,-7.06,194.4
1170,2.3,-5.22,-7.06,194.4
1040,2.3,-5.22,-7.06,194.4
1087,2.3,-5.22,-7.06,194.4
1014,2.3,-5.22,-7.06,194.6
1038,2.3,-5.22,-7.06,194.6
1086,2.3,-5.36,-7.06,194.6
1087,2.3,-5.36,-7.06,194.6
1105,2.3,-5.36,-7.06,194.6
1033,2.3,-5.36,-7.06,194.6
1159,2.14,-5.36,-7.06,194.6
1107,2.14,-5.36,-7.06,194.6
1133,2.14,-5.36,-6.9,194.6
1012,2.14,-5.36,-6.9,194.6
1132,2.14,-5.36,-6.9,194.4
1060,2.14,-5.36,-6.9,194.4
1173,2.14,-5.22,-6.9,194.4
1128,2.14,-5.22,-6.9,194.4
1110,2.14,-5.22,-6.9,194.4
1147,2.14,-5.22,-6.9,194.6
1148,2.14,-5.22,-6.9,194.6
1187,2.14,-5.36,-6.9,194.6
1136,2.14,-5.36,-6.9,194.6
1186,2.14,-5.36,-6.9,194.6
1121,2.14,-5.36,-6.9,194.4
1128,2.14,-5.36,-6.9,194.4
1070,2.14,-5.36,-6.9,194.4
1177,2.14,-5.36,-7.06,194.4
1182,2.14,-5.36,-7.06,194.4
1278,2.14,-5.36,-7.06,194.4
1269,2.3,-5.36,-7.06,194.4
1327,2.3,-5.22,-7.06,194.4
1313,2.3,-5.22,-6.9,194.4
1278,2.3,-5.22,-6.9,194.4
1281,2.3,-5.22,-6.9,194.8
1145,2.3,-5.22,-6.9,194.8
1171,2.3,-5.36,-6.9,194.8
1074,2.3,-5.36,-6.74,194.8
1213,2.3,-5.36,-6.74,194.8
1186,2.3,-5.36,-6.74,194.6
1284,2.3,-5.36,-6.74,194.6
1221,2.3,-5.22,-6.74,194.6
1241,2.3,-5.22,-6.6,194.6
1216,2.3,-5.22,-6.6,194.6
1209,2.3,-5.22,-6.6,194.6
1225,2.3,-5.22,-6.6,194.6
1193,2.3,-5.52,-6.6,194.6
1211,2.3,-5.52,-6.9,194.6
1188,2.3,-5.52,-6.9,194.6
1292,2.3,-5.52,-6.9,194.8
1194,2.14,-5.52,-6.9,194.8
1275,2.14,-5.22,-6.9,194.8
1218,2.14,-5.22,-7.06,194.8
1271,2.14,-5.22,-7.06,194.8
1130,2.14,-5.22,-7.06,194.6
1234,2.3,-5.22,-7.06,194.6
1169,2.3,-5.36,-7.06,194.6
1233,2.3,-5.36,-6.9,194.6
1162,2.3,-5.36,-6.9,194.6
1214,2.3,-5.36,-6.9,194.6
1244,2.14,-5.36,-6.9,194.6
1216,2.14,-5.36,-6.9,194.6
1226,2.14,-5.36,-6.9,194.6
1194,2.14,-5.36,-6.9,194.6
1215,2.14,-5.36,-6.9,194.8
1186,2.14,-5.36,-6.9,194.8
1215,2.14,-5.52,-6.9,194.8
1146,2.14,-5.52,-6.9,194.8
1182,2.14,-5.52,-6.9,194.8
1094,2.14,-5.52,-6.9,194.6
1128,2.3,-5.52,-6.9,194.6
1123,2.3,-5.52,-6.9,194.6
1211,2.3,-5.52,-6.74,194.6
1197,2.3,-5.52,-6.74,194.6
1172,2.3,-5.52,-6.74,194.8
1189,2.14,-5.52,-6.74,194.8
1207,2.14,-5.36,-6.74,194.8
1177,2.14,-5.36,-7.06,194.8
1156,2.14,-5.36,-7.06,194.8
1219,2.14,-5.36,-7.06,195
1164,2.14,-5.36,-7.06,195
1235,2.14,-5.22,-7.06,195
1152,2.14,-5.22,-6.74,195
1200,2.14,-5.22,-6.74,195
1164,2.14,-5.22,-6.74,194.8
1193,2.3,-5.22,-6.74,194.8
1114,2.3,-5.52,-6.74,194.8
1146,2.3,-5.52,-6.9,194.8
1155,2.3,-5.52,-6.9,194.8
1151,2.3,-5.52,-6.9,195
1082,2.3,-5.52,-6.9,195
1106,2.3,-5.52,-6.9,195
1131,2.3,-5.52,-6.9,195
1105,2.3,-5.52,-6.9,195
1149,2.3,-5.52,-6.9,194.2
1099,2,-5.52,-6.9,194.2
1149,2,-5.52,-6.9,194.2
1118,2,-5.52,-7.06,194.2
1100,2,-5.52,-7.06,194.2
983,2,-5.52,-7.06,195
972,2,-5.52,-7.06,195
959,2,-5.68,-7.06,195
956,2,-5.68,-7.06,195
994,2,-5.68,-7.06,195
1105,2,-5.68,-7.06,195
1056,2.14,-5.68,-7.06,195
1025,2.14,-5.52,-7.06,195
1032,2.14,-5.52,-7.06,195
1012,2.14,-5.52,-7.06,195
1040,2.14,-5.52,-7.06,194.8
987,2.14,-5.52,-7.06,194.8
1137,2.14,-5.36,-7.06,194.8
1088,2.14,-5.36,-6.9,194.8
1164,2.14,-5.36,-6.9,194.8
1111,2.14,-5.36,-6.9,195
1173,2,-5.36,-6.9,195
1091,2,-5.52,-6.9,195
1151,2,-5.52,-7.06,195
1165,2,-5.52,-7.06,195
1247,2,-5.52,-7.06,195
1187,2,-5.52,-7.06,195
1159,2,-5.52,-7.06,195
1157,2,-5.52,-6.9,195
1098,2,-5.52,-6.9,195
1183,2,-5.52,-6.9,195
1108,1.84,-5.52,-6.9,195
1223,1.84,-5.36,-6.9,195
1140,1.84,-5.36,-6.9,195
1218,1.84,-5.36,-6.9,195
1157,1.84,-5.36,-6.9,195
1204,1.84,-5.36,-6.9,195
1146,1.84,-5.68,-6.9,195
1148,1.84,-5.68,-7.06,195
1085,1.84,-5.68,-7.06,195
1173,1.84,-5.68,-7.06,195
1156,2,-5.68,-7.06,195
1201,2,-5.52,-7.06,195
1184,2,-5.52,-6.9,195
1165,2,-5.52,-6.9,195
1200,2,-5.52,-6.9,195
1183,1.84,-5.52,-6.9,195
1207,1.84,-5.22,-6.9,195
1156,1.84,-5.22,-7.06,195
1261,1.84,-5.22,-7.06,195
1175,1.84,-5.22,-7.06,195
1261,1.84,-5.22,-7.06,195
1127,1.84,-5.52,-7.06,195
1205,1.84,-5.52,-6.9,195
1175,1.84,-5.52,-6.9,195
1206,1.84,-5.52,-6.9,195
1186,1.84,-5.52,-6.9,195
1203,1.84,-5.36,-6.9,195
1256,1.84,-5.36,-7.06,195
1259,1.84,-5.36,-7.06,195
1236,1.84,-5.36,-7.06,195
1113,1.68,-5.36,-7.06,195
1241,1.68,-5.36,-7.06,195
1123,1.68,-5.36,-6.9,195
1182,1.68,-5.36,-6.9,195
1036,1.68,-5.36,-6.9,195
1180,1.68,-5.36,-6.9,195
1065,1.68,-5.68,-6.9,195
1180,1.68,-5.68,-7.06,195
1122,1.68,-5.68,-7.06,195
1198,1.68,-5.68,-7.06,195
1148,1.84,-5.68,-7.06,195
1205,1.84,-5.36,-7.06,195
1167,1.84,-5.36,-6.9,195
1165,1.84,-5.36,-6.9,195
1220,1.84,-5.36,-6.9,195.2
1220,1.68,-5.36,-6.9,195.2
1235,1.68,-5.52,-6.9,195.2
1224,1.68,-5.52,-7.06,195.2
1344,1.68,-5.52,-7.06,195.2
1263,1.68,-5.52,-7.06,195
1371,1.68,-5.52,-7.06,195
1270,1.68,-5.68,-7.06,195
1401,1.68,-5.68,-6.9,195
1296,1.68,-5.68,-6.9,195
1348,1.68,-5.68,-6.9,195.2
1312,1.54,-5.68,-6.9,195.2
1300,1.54,-5.52,-6.9,195.2
1314,1.54,-5.52,-6.9,195.2
1321,1.54,-5.52,-6.9,195.2
1278,1.54,-5.52,-6.9,195
1277,1.54,-5.52,-6.9,195
1257,1.54,-5.52,-6.9,195
1192,1.54,-5.52,-6.9,195
1214,1.54,-5.52,-6.9,195
1208,1.54,-5.52,-6.9,195.2
1313,1.68,-5.52,-6.9,195.2
1226,1.68,-5.68,-6.9,195.2
1286,1.68,-5.68,-6.9,195.2
1250,1.68,-5.68,-6.9,195.2
1309,1.68,-5.68,-6.9,195.2
1269,1.54,-5.68,-6.9,195.2
1265,1.54,-5.36,-6.9,195.2
1271,1.54,-5.36,-6.9,195.2
1301,1.54,-5.36,-6.9,195.2
1249,1.54,-5.36,-6.9,195.4
1258,1.54,-5.36,-6.9,195.4
1257,1.54,-5.68,-6.9,195.4
1201,1.54,-5.68,-6.9,195.4
1249,1.54,-5.68,-6.9,195.4
1181,1.54,-5.68,-6.9,195
1261,1.54,-5.68,-6.9,195
1190,1.54,-5.82,-6.9,195
1252,1.54,-5.82,-7.06,195
1192,1.54,-5.82,-7.06,195
1287,1.54,-5.82,-7.06,195.2
1257,1.38,-5.82,-7.06,195.2
1226,1.38,-5.82,-7.06,195.2
1214,1.38,-5.82,-6.74,195.2
1186,1.38,-5.82,-6.74,195.2
1185,1.38,-5.82,-6.74,195.4
1110,1.38,-5.82,-6.74,195.4
1203,1.38,-5.82,-6.74,195.4
1106,1.38,-5.82,-6.74,195.4
1217,1.38,-5.82,-6.74,195.4
1146,1.38,-5.82,-6.74,195.2
1242,1.38,-5.82,-6.74,195.2
1111,1.38,-6.14,-6.74,195.2
1123,1.38,-6.14,-6.74,195.2
979,1.38,-6.14,-6.74,195.2
1052,1.38,-6.14,-6.74,195.2
993,1.22,-6.14,-6.74,195.2
1010,1.22,-5.98,-6.74,195.2
1018,1.22,-5.98,-7.06,195.2
1038,1.22,-5.98,-7.06,195.2
1064,1.22,-5.98,-7.06,195.4
1052,1.38,-5.98,-7.06,195.4
1062,1.38,-5.82,-7.06,195.4
1107,1.38,-5.82,-6.74,195.4
1214,1.38,-5.82,-6.74,195.4
1162,1.38,-5.82,-6.74,195.4
1209,1.38,-5.82,-6.74,195.4
1096,1.38,-5.68,-6.74,195.4
1200,1.38,-5.68,-6.9,195.4
1125,1.38,-5.68,-6.9,195.4
1160,1.38,-5.68,-6.9,195.4
1100,1.08,-5.68,-6.9,195.4
1116,1.08,-5.98,-6.9,195.4
1065,1.08,-5.98,-6.74,195.4
1146,1.08,-5.98,-6.74,195.4
1178,1.08,-5.98,-6.74,195.4
1184,1.22,-5.98,-6.74,195.4
1195,1.22,-6.14,-6.74,195.4
1221,1.22,-6.14,-6.9,195.4
1219,1.22,-6.14,-6.9,195.4
1153,1.22,-6.14,-6.9,195.6
1211,1.22,-6.14,-6.9,195.6
1140,1.22,-5.82,-6.9,195.6
1188,1.22,-5.82,-6.74,195.6
1125,1.22,-5.82,-6.74,195.6
1221,1.22,-5.82,-6.74,195.6
1195,1.08,-5.82,-6.74,195.6
1205,1.08,-5.98,-6.74,195.6
1159,1.08,-5.98,-6.9,195.6
1301,1.08,-5.98,-6.9,195.6
1200,1.08,-5.98,-6.9,195.4
1212,1.08,-5.98,-6.9,195.4
1259,1.08,-5.98,-6.9,195.4
1257,1.08,-5.98,-6.6,195.4
1273,1.08,-5.98,-6.6,195.4
1216,1.08,-5.98,-6.6,195.4
1286,1.08,-5.98,-6.6,195.4
1276,1.08,-5.98,-6.6,195.4
1272,1.08,-5.98,-6.74,195.4
1167,1.08,-5.98,-6.74,195.4
1300,1.08,-5.98,-6.74,195.4
1293,0.92,-5.98,-6.74,195.4
1204,0.92,-5.98,-6.74,195.4
1179,0.92,-5.98,-6.44,195.4
1238,0.92,-5.98,-6.44,195.4
1171,0.92,-5.98,-6.44,195.6
1117,1.22,-5.98,-6.44,195.6
1088,1.22,-6.14,-6.44,195.6
1127,1.22,-6.14,-6.6,195.6
1137,1.22,-6.14,-6.6,195.6
1151,1.22,-6.14,-6.6,195.4
1130,1.08,-6.14,-6.6,195.4
999,1.08,-6.14,-6.6,195.4
1011,1.08,-6.14,-6.6,195.4
1023,1.08,-6.14,-6.6,195.4
1078,1.08,-6.14,-6.6,195.6
1056,1.22,-6.14,-6.6,195.6
1056,1.22,-5.98,-6.6,195.6
1047,1.22,-5.98,-6.44,195.6
1111,1.22,-5.98,-6.44,195.6
1035,1.22,-5.98,-6.44,195.6
1112,1.08,-5.98,-6.44,195.6
1047,1.08,-6.14,-6.44,195.6
1155,1.08,-6.14,-6.6,195.6
1039,1.08,-6.14,-6.6,195.6
1091,1.08,-6.14,-6.6,195.6
965,1.08,-6.14,-6.6,195.6
1102,1.08,-6.14,-6.6,195.6
1057,1.08,-6.14,-6.74,195.6
1050,1.08,-6.14,-6.74,195.6
975,1.08,-6.14,-6.74,195.6
967,1.08,-6.14,-6.74,195.6
1075,1.08,-6.14,-6.74,195.6
1095,1.08,-6.14,-6.44,195.6
1146,1.08,-6.14,-6.44,195.6
1103,1.08,-6.14,-6.44,195.6
1050,1.08,-6.14,-6.44,195.6
1104,1.08,-6.28,-6.44,195.6
1150,1.08,-6.28,-6.28,195.6
1109,1.08,-6.28,-6.28,195.6
1064,1.08,-6.28,-6.28,195.8
1052,1.08,-6.28,-6.28,195.8
1168,1.08,-5.98,-6.28,195.8
1086,1.08,-5.98,-6.6,195.8
1123,1.08,-5.98,-6.6,195.8
1028,1.08,-5.98,-6.6,195.8
1155,1.22,-5.98,-6.6,195.8
1189,1.22,-6.28,-6.6,195.8
1243,1.22,-6.28,-6.44,195.8
1144,1.22,-6.28,-6.44,195.8
1181,1.22,-6.28,-6.44,195.6
1112,1.22,-6.28,-6.44,195.6
1086,1.22,-5.82,-6.44,195.6
1029,1.22,-5.82,-6.6,195.6
1047,1.22,-5.82,-6.6,195.6
972,1.22,-5.82,-6.6,195.8
1037,1.22,-5.82,-6.6,195.8
985,1.22,-5.98,-6.6,195.8
982,1.22,-5.98,-6.44,195.8
1030,1.22,-5.98,-6.44,195.8
945,1.22,-5.98,-6.44,195.8
1066,1.38,-5.98,-6.44,195.8
1022,1.38,-5.98,-6.44,195.8
1130,1.38,-5.98,-6.6,195.8
955,1.38,-5.98,-6.6,195.8
1070,1.38,-5.98,-6.6,195.8
1035,1.38,-5.98,-6.6,195.8
1067,1.38,-5.82,-6.6,195.8
1002,1.38,-5.82,-6.6,195.8
1114,1.38,-5.82,-6.6,195.8
1097,1.38,-5.82,-6.6,195.8
1145,1.38,-5.82,-6.6,195.8
1075,1.38,-5.98,-6.6,195.8
1069,1.38,-5.98,-6.74,195.8
1062,1.38,-5.98,-6.74,195.8
1042,1.38,-5.98,-6.74,195.8
1099,1.38,-5.98,-6.74,195.8
1026,1.38,-5.98,-6.74,195.8
1109,1.38,-5.98,-6.44,195.8
1047,1.38,-5.98,-6.44,195.8
1140,1.38,-5.98,-6.44,195.6
1010,1.38,-5.98,-6.44,195.6
1135,1.38,-5.82,-6.44,195.6
1136,1.38,-5.82,-6.6,195.6
1194,1.38,-5.82,-6.6,195.6
1117,1.38,-5.82,-6.6,195.8
1188,1.54,-5.82,-6.6,195.8
1089,1.54,-6.14,-6.6,195.8
1150,1.54,-6.14,-6.6,195.8
1039,1.54,-6.14,-6.6,195.8
1066,1.54,-6.14,-6.6,195.8
1042,1.68,-6.14,-6.6,195.8
1038,1.68,-5.82,-6.6,195.8
1061,1.68,-5.82,-6.6,195.8
1021,1.68,-5.82,-6.6,195.8
1107,1.68,-5.82,-6.6,195.8
1101,1.68,-5.82,-6.6,195.8
1060,1.68,-5.98,-6.6,195.8
982,1.68,-5.98,-6.6,195.8
1108,1.68,-5.98,-6.6,195.8
1100,1.68,-5.98,-6.6,195.8
1108,1.84,-5.98,-6.6,195.8
1097,1.84,-5.82,-6.6,195.8
1123,1.84,-5.82,-6.74,195.8
1091,1.84,-5.82,-6.74,195.8
1152,1.84,-5.82,-6.74,195.8
1143,1.84,-5.82,-6.74,195.8
1119,1.84,-5.68,-6.74,195.8
1055,1.84,-5.68,-6.6,195.8
1113,1.84,-5.68,-6.6,195.8
1045,1.84,-5.68,-6.6,195.8
1115,1.84,-5.68,-6.6,195.8
1145,1.84,-5.68,-6.6,195.8
1170,1.84,-5.68,-6.74,195.8
1174,1.84,-5.68,-6.74,195.8
1166,1.84,-5.68,-6.74,196
1189,1.84,-5.68,-6.74,196
1139,1.84,-5.68,-6.74,196
1246,1.84,-5.68,-6.74,196
1112,1.84,-5.68,-6.74,196
1198,1.84,-5.68,-6.74,196
1171,2,-5.68,-6.74,196
1265,2,-5.52,-6.74,196
1167,2,-5.52,-6.6,196
1279,2,-5.52,-6.6,196
1211,2,-5.52,-6.6,195.8
1281,1.84,-5.52,-6.6,195.8
1253,1.84,-5.52,-6.6,195.8
1285,1.84,-5.52,-6.74,195.8
1269,1.84,-5.52,-6.74,195.8
1296,1.84,-5.52,-6.74,195.8
1190,2,-5.52,-6.74,195.8
1146,2,-5.36,-6.74,195.8
1237,2,-5.36,-6.9,195.8
1207,2,-5.36,-6.9,195.8
1276,2,-5.36,-6.9,196
1139,2,-5.36,-6.9,196
1198,2,-5.36,-6.9,196
1123,2,-5.36,-7.06,196
1242,2,-5.36,-7.06,196
1158,2,-5.36,-7.06,196
1268,2,-5.36,-7.06,196
1219,2,-5.36,-7.06,196
1318,2,-5.36,-7.06,196
1238,2,-5.36,-7.06,196
1275,2,-5.36,-7.06,195.8
1290,2,-5.36,-7.06,195.8
1369,2,-5.36,-7.06,195.8
1343,2,-5.36,-6.74,195.8
1299,2,-5.36,-6.74,195.8
1343,2,-5.36,-6.74,196
1295,2.14,-5.36,-6.74,196
1309,2.14,-5.22,-6.74,196
1108,2.14,-5.22,-7.06,196
1151,2.14,-5.22,-7.06,196
1296,2.14,-5.22,-7.06,196
1575,2.14,-5.22,-7.06,196
1614,2.14,-5.52,-7.06,196
1713,2.14,-5.52,-6.74,196
1436,2.14,-5.52,-6.74,196
1338,2.14,-5.52,-6.74,196.2
1217,2,-5.52,-6.74,196.2
1203,2,-5.36,-6.74,196.2
1082,2,-5.36,-7.06,196.2
1174,2,-5.36,-7.06,196.2
1223,2,-5.36,-7.06,196.2
1219,2.14,-5.36,-7.06,196.2
1233,2.14,-5.22,-7.06,196.2
1259,2.14,-5.22,-7.2,196.2
1352,2.14,-5.22,-7.2,196.2
1313,2.14,-5.22,-7.2,196
1373,2,-5.22,-7.2,196
1305,2,-5.22,-7.2,196
1359,2,-5.22,-7.2,196
1269,2,-5.22,-7.2,196
1377,2,-5.22,-7.2,196.2
1320,2.14,-5.22,-7.2,196.2
1374,2.14,-5.06,-7.2,196.2
1275,2.14,-5.06,-7.2,196.2
1343,2.14,-5.06,-7.2,196.2
1310,2.14,-5.06,-7.2,196.2
1291,2,-5.06,-7.2,196.2
1297,2,-5.36,-7.2,196.2
1303,2,-5.36,-7.2,196.2
1277,2,-5.36,-7.2,196.2
1282,2,-5.36,-7.2,196.2
1348,2.14,-5.36,-7.2,196.2
1333,2.14,-4.9,-7.2,196.2
1307,2.14,-4.9,-7.2,196.2
1371,2.14,-4.9,-7.2,196.2
1375,2.14,-4.9,-7.2,196.2
1360,2.14,-4.9,-7.2,196.2
1296,2.14,-4.9,-7.2,196.2
1224,2.14,-4.9,-7.36,196.2
1249,2.14,-4.9,-7.36,196.2
1176,2.14,-4.9,-7.36,196.2
1178,2.14,-4.9,-7.36,196.2
1153,2.14,-4.9,-7.36,196.2
1334,2.14,-4.9,-7.2,196.2
1259,2.14,-4.9,-7.2,196.2
1310,2.14,-4.9,-7.2,196.4
1213,2,-4.9,-7.2,196.4
1305,2,-4.9,-7.2,196.4
1218,2,-4.9,-7.2,196.4
1226,2,-4.9,-7.2,196.4
1191,2,-4.9,-7.2,196.4
1271,2.3,-4.9,-7.2,196.4
1237,2.3,-4.9,-7.2,196.4
1282,2.3,-4.9,-7.2,196.4
1323,2.3,-4.9,-7.2,196.4
1314,2.3,-4.9,-7.2,196.4
1320,2.14,-4.9,-7.2,196.4
1269,2.14,-4.9,-7.2,196.4
1261,2.14,-4.9,-7.36,196.4
1211,2.14,-4.9,-7.36,196.4
1251,2.14,-4.9,-7.36,196.4
1137,2.14,-4.9,-7.36,196.4
1173,2.14,-4.44,-7.36,196.4
1129,2.14,-4.44,-7.36,196.4
1249,2.14,-4.44,-7.36,196.4
1157,2.14,-4.44,-7.36,196.2
1160,2.14,-4.44,-7.36,196.2
1106,2.14,-4.9,-7.36,196.2
1223,2.14,-4.9,-7.52,196.2
1211,2.14,-4.9,-7.52,196.2
1157,2.14,-4.9,-7.52,196.4
1098,2.14,-4.9,-7.52,196.4
1185,2.14,-4.76,-7.52,196.4
1172,2.14,-4.76,-7.52,196.4
1198,2.14,-4.76,-7.52,196.4
1138,2.14,-4.76,-7.52,196.4
1216,2.14,-4.76,-7.52,196.4
1232,2.14,-4.9,-7.52,196.4
1258,2.14,-4.9,-7.66,196.4
1231,2.14,-4.9,-7.66,196.4
1248,2.14,-4.9,-7.66,196.4
1283,2.14,-4.9,-7.66,196.4
1171,2.14,-4.76,-7.66,196.4
1142,2.14,-4.76,-7.82,196.4
1142,2.14,-4.76,-7.82,196.4
1164,2.14,-4.76,-7.82,196.4
1153,2.14,-4.76,-7.82,196.4
1212,2.14,-4.44,-7.82,196.4
1136,2.14,-4.44,-7.52,196.4
1198,2.14,-4.44,-7.52,196.4
1163,2.14,-4.44,-7.52,196.6
1267,2.14,-4.44,-7.52,196.6
1199,2.14,-4.6,-7.52,196.6
1182,2.14,-4.6,-7.52,196.6
1088,2.14,-4.6,-7.52,196.6
1169,2.14,-4.6,-7.52,196.4
1157,2.14,-4.6,-7.52,196.4
1151,2.14,-4.3,-7.52,196.4
1153,2.14,-4.3,-7.82,196.4
1103,2.14,-4.3,-7.82,196.4
1136,2.14,-4.3,-7.82,196.4
1043,2,-4.3,-7.82,196.4
1099,2,-4.3,-7.82,196.4
1028,2,-4.3,-7.82,196.4
1163,2,-4.3,-7.82,196.4
1137,2,-4.3,-7.82,196.6
1245,2,-4.3,-7.82,196.6
1134,2,-4.44,-7.82,196.6
1248,2,-4.44,-7.82,196.6
1093,2,-4.44,-7.82,196.6
1131,2,-4.44,-7.82,196.6
1027,2,-4.44,-7.82,196.6
1140,2,-4.3,-7.82,196.6
1044,2,-4.3,-7.66,196.6
1073,2,-4.3,-7.66,196.6
1078,2,-4.3,-7.66,196.6
1105,2.14,-4.3,-7.66,196.6
1065,2.14,-4.3,-7.66,196.6
1058,2.14,-4.3,-7.66,196.6
1050,2.14,-4.3,-7.66,196.6
1089,2.14,-4.3,-7.66,196.6
1125,2,-4.3,-7.66,196.6
1106,2,-4.3,-7.66,196.6
1111,2,-4.3,-7.82,196.6
978,2,-4.3,-7.82,196.6
1065,2,-4.3,-7.82,196.6
1029,2.14,-4.3,-7.82,196.6
1080,2.14,-4.3,-7.82,196.6
1071,2.14,-4.3,-7.82,196.6
1177,2.14,-4.3,-7.82,196.6
1169,2.14,-4.3,-7.82,196.6
1205,2,-4.3,-7.82,196.6
1159,2,-4.14,-7.82,196.6
1142,2,-4.14,-7.98,196.6
1047,2,-4.14,-7.98,196.6
1083,2,-4.14,-7.98,196.6
1109,2,-4.14,-7.98,196.6
1092,2,-4.3,-7.98,196.6
1179,2,-4.3,-7.98,196.6
1080,2,-4.3,-7.98,196.6
1146,2,-4.3,-7.98,196.6
1126,2,-4.3,-7.98,196.6
1095,2,-3.98,-7.98,196.6
1125,2,-3.98,-7.98,196.6
1219,2,-3.98,-7.98,196.6
1265,2,-3.98,-7.98,196.8
1217,1.84,-3.98,-7.98,196.8
1150,1.84,-4.14,-7.98,196.8
1201,1.84,-4.14,-7.82,196.8
1181,1.84,-4.14,-7.82,196.8
1181,1.84,-4.14,-7.82,196.6
1150,2,-4.14,-7.82,196.6
1170,2,-3.98,-7.82,196.6
1148,2,-3.98,-7.98,196.6
1120,2,-3.98,-7.98,196.6
1118,2,-3.98,-7.98,196.6
1121,2,-3.98,-7.98,196.6
1179,2,-4.14,-7.98,196.6
1207,2,-4.14,-7.98,196.6
1126,2,-4.14,-7.98,196.6
1094,2,-4.14,-7.98,196.8
1164,2,-4.14,-7.98,196.8
1148,2,-3.84,-7.98,196.8
1231,2,-3.84,-7.98,196.8
1181,2,-3.84,-7.98,196.8
1258,2,-3.84,-7.98,196.8
1215,2,-3.84,-7.98,196.8
1294,2,-3.84,-7.98,196.8
1260,2,-3.84,-7.82,196.8
1325,2,-3.84,-7.82,196.8
1272,2,-3.84,-7.82,196.8
1263,2,-3.84,-7.82,196.8
1257,2,-3.84,-7.82,196.8
1335,2,-3.84,-7.98,196.8
1330,2,-3.84,-7.98,196.8
1281,2,-3.84,-7.98,196.8
1273,2,-3.84,-7.98,196.8
1263,2,-3.68,-7.98,196.8
1221,2,-3.68,-8.12,196.8
1125,2,-3.68,-8.12,196.8
1289,2,-3.68,-8.12,196.8
1207,2.14,-3.68,-8.12,196.8
1279,2.14,-3.68,-8.12,196.8
1202,2.14,-3.68,-7.82,196.8
1238,2.14,-3.68,-7.82,196.8
1218,2.14,-3.68,-7.82,196.8
1275,2.14,-3.68,-7.82,196.8
1201,2.14,-3.68,-7.82,196.8
1206,2.14,-3.68,-8.12,196.8
1129,2.14,-3.68,-8.12,196.8
1131,2.14,-3.68,-8.12,196.8
1129,2,-3.68,-8.12,196.8
1120,2,-3.68,-8.12,196.8
1160,2,-3.68,-8.12,196.8
1207,2,-3.68,-8.12,196.8
1227,2,-3.68,-8.12,196.8
1180,2,-3.68,-8.12,196.8
1188,2,-3.68,-8.12,196.8
1195,2,-3.68,-8.12,196.8
1210,2,-3.68,-8.12,196.8
1167,2,-3.68,-8.12,196.8
1156,2,-3.68,-8.12,196.8
1046,2,-3.68,-8.12,196.8
1080,2,-3.68,-7.98,196.8
1096,2,-3.68,-7.98,196.8
1114,2,-3.68,-7.98,196.8
1088,2.14,-3.68,-7.98,196.8
1047,2.14,-3.68,-7.98,196.8
1051,2.14,-3.68,-8.12,196.8
1067,2.14,-3.68,-8.12,196.8
990,2.14,-3.68,-8.12,197
1107,2,-3.68,-8.12,197
1070,2,-3.68,-8.12,197
1122,2,-3.68,-8.28,197
1103,2,-3.68,-8.28,197
1202,2,-3.68,-8.28,197
1156,2.14,-3.68,-8.28,197
1216,2.14,-3.52,-8.28,197
1048,2.14,-3.52,-7.98,197
1085,2.14,-3.52,-7.98,197
1012,2.14,-3.52,-7.98,196.8
1045,2.14,-3.52,-7.98,196.8
1098,2.14,-3.38,-7.98,196.8
1092,2.14,-3.38,-7.98,196.8
1070,2.14,-3.38,-7.98,196.8
1105,2.14,-3.38,-7.98,197
1131,2.14,-3.38,-7.98,197
1043,2.14,-3.52,-7.98,197
1065,2.14,-3.52,-7.98,197
1064,2.14,-3.52,-7.98,197
1195,2.14,-3.52,-7.98,197
